souid,city,country,lat,lon
102739,MAREVO (CLOSED),RU,57.330000000000005,32.04972222222222
102740,OSTASKOV,RU,57.1,33.1
102743,VYSCHNIY VOLOCHEK,RU,57.580000000000005,34.57
102744,RZHEV,RU,56.269999999999996,34.32
102747,BELYJ,RU,55.9,32.9
102750,VJAZ-MA,RU,55.2,34.4
102753,SPAS-DEMINSK,RU,54.4,34.0
102754,ROSLAVL,RU,53.97,32.85
102757,DJUKOVKA,RU,53.5,33.79972222222222
102758,ZHIZDRA,RU,53.75,34.72972222222222
102759,BR-JNSK,RU,53.2,34.31638888888889
102767,KOROBOVO,RU,59.6,39.3
102775,MURASI,RU,59.4,48.9
102776,OHONY,RU,58.6,35.6
102777,CEREPOVEC,RU,59.1,37.9
102781,BEZHETSK,RU,57.8,36.7
102785,BUJ,RU,58.5,41.5
102788,GALITCH,RU,58.4,42.4
102789,NIKOLO-POLOMA,RU,58.4,43.4
102792,SAR-JA,RU,58.4,45.6
102796,SABALINO,RU,58.3,47.1
102797,KOTEL-NIC,RU,58.3,48.4
102798,KASIN,RU,57.4,37.6
102799,UGLIC,RU,57.5,38.3
102800,ROSTOV,RU,57.2,39.4
102803,JAROSLAVL,RU,57.6,39.8
102804,KINESHMA,RU,57.43,42.169999999999995
102805,IVANOVO,RU,56.95,40.93
102806,JUR-EVEC,RU,57.3,43.1
102809,KRASNYE_BAKI,RU,57.1,45.2
102812,SAKUN-JA,RU,57.7,46.6
102815,NOLINSK,RU,57.6,49.9
102818,TVER,RU,56.9,35.9
102821,SAVELOVO,RU,56.9,37.4
102822,KLIN,RU,56.3,36.8
102823,SHU-J,RU,56.9,41.4
102824,VOLZSKAJA_GMO,RU,56.7,43.4
102828,SEMENOV,RU,56.8,44.5
102829,KOZMODEMYANSK,RU,56.35,43.57
102830,SANCHURSK;AMSG,RU,56.9,47.3
102832,NOVYJ_TOR-JAL,RU,57.0,48.7
102833,VOLOKOLAMSK,RU,56.1,35.9
102834,GAGARIN,RU,55.5,35.0
102836,NOVO-JERUSALIM,RU,55.9,36.8
102837,PAVLOV-POSAD,RU,55.8,38.7
102838,VLADIMIR,RU,56.1,40.4
102841,GUS-HRUSTAL-NYJ,RU,55.6,40.7
102842,MUROM,RU,55.6,42.0
102843,SERGAC,RU,55.5,45.5
102844,CEBOKSARY,RU,56.1,47.1
102845,KANAS,RU,55.5,47.5
102846,MALOJAROSLAVEC,RU,55.0,36.5
102847,NARO-FOMINSK,RU,55.4,36.8
102848,SERPUHOV,RU,54.9,37.5
102850,KASIRA,RU,54.8,38.2
102851,VYKSA,RU,55.3,42.2
102852,ARZAMAS,RU,55.4,43.7
102857,ALATYR,RU,54.9,46.6
102860,TETJUSI,RU,54.9,48.9
102861,KALUGA,RU,54.57,36.36972222222222
102865,TULA,RU,54.2,37.7
102868,MIHAJLOV,RU,54.2,39.0
102870,SILOVO,RU,54.3,40.9
102871,SASOVO,RU,54.4,41.9
102872,TEMNIKOV,RU,54.6,43.2
102873,TORBEEVO,RU,54.1,43.3
102874,SARANSK,RU,54.2,45.1
102875,POCHINKI (CLOSED),RU,54.7,44.87
102876,SURSKOE,RU,54.5,46.7
102877,ULYANOVSK,RU,54.3,48.3
102881,MCENSK,RU,53.4,36.5
